borough,Tax block,Tax lot,community board,census tract 2010,cb2010,schooldist,council district,postcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,state,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,BBL,condono,tract2010,x,y,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,bct2020,bctcb2020,city
MN,2007,18,110.0,230.0,2001.0,5.0,9.0,10030.0,E059,32.0,1000.0,1.0,3B,119 WEST 138 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,119 WEST 138TH STREET LLC,2598,0,,,,,,,,,7,0,,0,0,26.0,99.92,0,0,,0,False,5,5,224550,224550,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1020070018,,230.0,1000695.0,236846.0,40.8167479,-73.9405878,6a,,111S026,10708.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1023000.0,10230002001.0,New York
MN,1715,49,111.0,178.0,3001.0,4.0,8.0,10035.0,L026,25.0,2100.0,1.0,2B,316 PLEASANT AVENUE,NY,R7A,,,,,,,,,,False,V1,11,0,,"DARABUNDIT , SIVADOL",2450,0,,,,,,,,,7,1,,0,0,25.0,98.0,0,0,,0,False,5,5,226800,226800,0,0,2012,0,,,0.0,4.0,0.0,4.0,1,1017150049,,178.0,1002947.0,229083.0,40.7954361,-73.9324735,6b,,108N078,10606.0,,,,1,24v3,11.0,12.0,1.0,,,,,,,,,,,,,1017800.0,10178003000.0,New York
MN,2007,22,110.0,230.0,2001.0,5.0,9.0,10030.0,E059,32.0,1000.0,1.0,3B,113 WEST 138 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,"ODELL CLARK PLACE,",2598,0,,,,,,,,,7,0,,0,0,26.0,99.92,0,0,,0,False,5,5,224550,224550,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1020070022,,230.0,1000764.0,236808.0,40.8166435,-73.9403387,6a,,111S026,10708.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1023000.0,10230002001.0,New York
MN,2007,27,110.0,230.0,2001.0,5.0,9.0,10030.0,E059,32.0,1000.0,1.0,3B,103 WEST 138 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,ABYSSINIAN DEVELOPMENT CORP,2498,0,,,,,,,,,7,0,,0,0,25.0,99.92,0,0,,0,False,5,5,216450,216450,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1020070027,,230.0,1000883.0,236742.0,40.8164621,-73.9399089,6a,,111S026,10708.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1023000.0,10230002001.0,New York
MN,2007,17,110.0,230.0,2001.0,5.0,9.0,10030.0,E059,32.0,1000.0,1.0,3B,121 WEST 138 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,THE LAMB'S CENTER FOR URBAN MINISTRY,2598,0,,,,,,,,,7,0,,0,0,26.0,99.92,0,0,,0,False,5,5,224550,224550,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1020070017,,230.0,1000673.0,236859.0,40.8167836,-73.9406673,6a,,111S026,10708.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1023000.0,10230002001.0,New York
MN,1709,5,111.0,178.0,2001.0,4.0,8.0,10029.0,L026,25.0,2100.0,1.0,2B,408 EAST 116 STREET,NY,R7B,,,,,,,,,,False,V1,11,0,,408-10 E. 116TH STREET LLC,8805,0,,,,,,,,,7,0,,0,0,37.25,201.83,0,0,,0,True,4,5,688500,688500,0,0,0,0,,,0.0,3.0,0.0,3.0,1,1017090005,,178.0,1002204.0,229069.0,40.7953993,-73.935157,6b,,108N077,10606.0,,,,1,24v3,11.0,12.0,1.0,1.0,,,,,,,,,,,,1017800.0,10178002002.0,New York
MN,1745,168,111.0,184.0,1001.0,5.0,9.0,10035.0,E058,25.0,2000.0,1.0,2A,4 EAST 119 STREET,NY,R7-2,,,,C1-4,,,,,,False,V1,11,0,,NEMA HOMES CORP.,1260,0,,,,,,,,,7,0,,0,0,25.0,50.42,0,0,,0,False,5,5,184050,184050,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1017450168,,184.0,999567.0,231572.0,40.8022743,-73.9446751,6b,,108N072,10608.0,,,,1,24v3,11.0,12.0,,,,,,,,,,,,,,1018400.0,10184001000.0,New York
MN,1795,2,111.0,188.0,1000.0,4.0,8.0,10035.0,E035,25.0,2100.0,1.0,2B,2304 2 AVENUE,NY,R9A,,,,C2-5,,EHC,TA,,,True,V1,11,0,,"FROM , AARON",2080,0,,,,,,,,,7,1,,0,0,26.0,80.0,0,0,,0,False,5,5,417600,417600,0,0,0,0,,,0.0,7.52,0.0,7.5,1,1017950002,,188.0,1001854.0,230146.0,40.798356,-73.9364182,6b,,108N076,10611.0,E-422,,,1,24v3,11.0,12.0,,,,,,,,,,,,,,1018800.0,10188001000.0,New York
MN,1756,70,111.0,206.0,1000.0,5.0,9.0,10037.0,L030,25.0,1600.0,1.0,3A,2157 5 AVENUE,NY,R7-2,,,,,,,,,,False,V1,11,0,,MADISON AVENUE HOUSING DEVELOPMENT FUND  CORPORATIN,2475,0,,,,,,,,,7,0,,0,0,25.0,99.0,0,0,,0,False,5,5,196650,196650,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1017560070,,206.0,1001174.0,234585.0,40.8105412,-73.938863,6a,,111S009,10608.0,,,,1,24v3,11.0,11.0,,,,,,,,,,,,,,1020600.0,10206001000.0,New York
MN,1753,162,111.0,206.0,1003.0,5.0,9.0,10035.0,L030,25.0,1600.0,1.0,3A,20 EAST 129 STREET,NY,R7B,,,,,,,,,,False,V1,11,0,,20 E 129 LLC,1765,0,,,,,,,,,7,0,,0,0,17.67,99.92,0,0,,0,False,5,5,165600,165600,0,0,0,0,,,0.0,3.0,0.0,3.0,1,1017530162,,206.0,1000983.0,233788.0,40.808354,-73.939555,6a,,108N087,10608.0,,,,1,24v3,11.0,11.0,,,,,,,,,,,,,,1020600.0,10206001003.0,New York
MN,1730,68,110.0,212.0,4002.0,5.0,9.0,10037.0,L030,32.0,1300.0,1.0,3B,480 LENOX AVENUE,NY,R7-2,,,,C1-4,,,,,,False,V1,11,0,,LENOX TRRC DVLPMNT ASSOC,32225,0,,,,,,,,,7,1,,0,0,355.08,85.0,0,0,,0,True,3,5,821250,821250,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1017300068,,212.0,1000616.0,235628.0,40.813405,-73.9408762,6a,,111S008,10607.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1021200.0,10212004000.0,New York
MN,1754,33,111.0,206.0,2002.0,5.0,9.0,10035.0,L030,25.0,1600.0,1.0,3A,1900 PARK AVENUE,NY,M1-6/R9,,,,,,EHC,,,,False,V1,11,0,,1900 PARK LLC,8993,0,,,,,,,,,7,1,,0,0,99.92,90.0,0,0,,0,False,3,5,1765350,1765350,0,0,0,0,,,0.0,7.52,10.0,10.0,1,1017540033,,206.0,1001580.0,233637.0,40.8079384,-73.9373988,6a,,108N088,10608.0,E-422,,,1,24v3,11.0,11.0,,,,,,,,,,,,,,1020600.0,10206002003.0,New York
MN,1722,27,110.0,200.0,2001.0,5.0,9.0,10027.0,L014,28.0,1500.0,1.0,1B,15 WEST 124 STREET,NY,R6A,,,,,,125th,,,,False,V1,11,0,,HARLEM LLC,7569,0,,,,,,,,,7,0,,0,0,75.0,100.92,0,0,,0,False,5,5,108900,108900,0,0,2020,0,,,0.0,3.0,0.0,3.0,1,1017220027,,200.0,999897.0,233036.0,40.806292,-73.9434797,6a,,107N089,10607.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1020000.0,10200002001.0,New York
MN,1722,24,110.0,200.0,2001.0,5.0,9.0,10027.0,L014,28.0,1500.0,1.0,1B,27 WEST 124 STREET,NY,R6A,,,,,,125th,,,,False,V1,11,0,,HANDYMDS MOST PURE HE,3784,0,,,,,,,,,7,0,,0,0,37.5,100.92,0,0,,0,False,5,5,263700,263700,0,0,0,0,,,0.0,3.0,0.0,3.0,1,1017220024,,200.0,999804.0,233087.0,40.8064321,-73.9438155,6a,,107N089,10607.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1020000.0,10200002001.0,New York
MN,1723,53,110.0,200.0,2000.0,5.0,9.0,10027.0,L014,28.0,1500.0,1.0,1B,38 WEST 126 STREET,NY,R6A,,,,,,125th,,,,False,V1,11,0,,38 WEST 126TH OWNER LLC,1998,0,,,,,,,,,7,0,,0,0,20.0,99.92,0,0,,0,False,5,5,153900,153900,0,0,0,0,,,0.0,3.0,0.0,3.0,1,1017230053,,200.0,999920.0,233484.0,40.8075216,-73.9433956,6a,,107N090,10607.0,E-201,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1020000.0,10200002000.0,New York
MN,1722,26,110.0,200.0,2001.0,5.0,9.0,10027.0,L014,28.0,1500.0,1.0,1B,21 WEST 124 STREET,NY,R6A,,,,,,125th,,,,False,V1,11,0,,HARLEM LLC,2523,0,,,,,,,,,7,0,,0,0,25.0,100.92,0,0,,0,False,5,5,113400,113400,0,0,2020,0,,,0.0,3.0,0.0,3.0,1,1017220026,,200.0,999853.0,233060.0,40.8063579,-73.9436386,6a,,107N089,10607.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1020000.0,10200002001.0,New York
MN,1749,46,111.0,198.0,1003.0,5.0,9.0,10035.0,L014,25.0,1600.0,1.0,3B,62 EAST 125 STREET,NY,C4-4D,C4-7,,,,,125th,TA,,,True,V1,11,0,,BRUKHA ASSETS LLC,5046,0,,,,,,,,,7,1,,0,0,50.0,100.92,0,0,,0,False,5,5,466650,466650,0,0,0,0,,,0.0,6.02,3.4,6.5,1,1017490046,,198.0,1000808.0,232650.0,40.8052308,-73.94019,6a,,108N080,10608.0,,,,1,24v3,11.0,11.0,,,,,,,,,,,,,,1019800.0,10198001003.0,New York
MN,1749,33,111.0,198.0,1003.0,5.0,9.0,10035.0,L014,25.0,1600.0,1.0,3B,1800 PARK AVENUE,NY,C4-7,,,,,,125th,TA,,,True,V1,11,0,,1800 FEE OWNER LLC,36281,0,,,,,,,,,7,0,,0,0,201.84,215.0,0,0,,0,True,3,5,8872650,8872650,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1017490033,,198.0,1000918.0,232542.0,40.8049342,-73.9397929,6a,,108N080,10608.0,R-117,1017490033.0,11/27/2013,1,24v3,11.0,11.0,,,,,,,,,,,,,,1019800.0,10198001003.0,New York
MN,1710,33,111.0,178.0,2000.0,4.0,8.0,10035.0,L026,25.0,2100.0,1.0,2B,442 EAST 117 STREET,NY,R7B,,,,,,,,,,False,V1,11,0,,MHANY 2004 HOUSING DEVELOPMENT FUND CORP ORATION,3722,0,,,,,,,,,7,1,,0,0,36.88,100.92,0,0,,0,False,5,5,258750,258750,0,0,0,0,,,0.0,3.0,0.0,3.0,1,1017100033,,178.0,1002653.0,229233.0,40.7958485,-73.9335349,6b,,108N077,10606.0,,,,1,24v3,11.0,12.0,,,,,,,,,,,,,,1017800.0,10178002000.0,New York
MN,1708,125,111.0,178.0,3003.0,4.0,8.0,10029.0,L026,23.0,2100.0,1.0,2B,277 PLEASANT AVENUE,NY,R7A,,,,,,,,,,False,V1,11,0,,277-279 PLEASANT AVECP.,972,0,,,,,,,,,7,0,,0,0,13.13,74.0,0,0,,0,False,5,5,109800,109800,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1017080125,,178.0,1002493.0,228643.0,40.7942294,-73.9341144,6b,,108N069,10606.0,,,,1,24v3,11.0,12.0,1.0,,,,,,,,,,,,,1017800.0,10178003006.0,New York
MN,1636,25,111.0,172.0,5001.0,4.0,8.0,10029.0,E091,23.0,2500.0,1.0,1A,157 EAST 108 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,,TEAM PROPERTIES LLC,1690,0,,,,,,,,,7,0,,0,0,16.75,100.92,0,0,,0,False,5,5,171900,171900,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1016360025,,172.0,999553.0,228393.0,40.7935488,-73.9447329,6b,,108N063,10603.0,,,,1,24v3,11.0,12.0,1.0,1.0,,,,,,,,,,,,1017200.0,10172005001.0,New York
MN,1634,158,111.0,172.0,3001.0,4.0,8.0,10029.0,E091,23.0,2500.0,1.0,1A,1710 LEXINGTON AVENUE,NY,R7D,,,,C1-5,,EHC,,,,False,V1,11,0,,"1710 LEXINGTON, INC.",2569,0,,,,,,,,,7,0,,0,0,34.25,75.0,0,0,,0,False,3,5,288450,288450,0,0,0,0,,,0.0,4.2,0.0,4.2,1,1016340158,,172.0,999177.0,228160.0,40.7929099,-73.9460914,6b,,108N052,10603.0,E-422,,,1,24v3,11.0,12.0,,,,,,,,,,,,,,1017200.0,10172003001.0,New York
MN,1635,51,111.0,172.0,4000.0,4.0,8.0,10029.0,E091,23.0,2500.0,1.0,1A,1725 LEXINGTON AVENUE,NY,R7D,,,,C1-5,,EHC,,,,False,V1,11,0,,152-156 REALTY ASSOCS.,1084,0,,,,,,,,,7,0,,0,0,16.67,65.0,0,0,,0,False,5,5,128700,128700,0,0,0,0,,,0.0,4.2,0.0,4.2,1,1016350051,,172.0,999398.0,228267.0,40.7932032,-73.945293,6b,,108N052,10603.0,E-422,,,1,24v3,11.0,12.0,1.0,1.0,,,,,,,,,,,,1017200.0,10172004000.0,New York
MN,1635,52,111.0,172.0,4000.0,4.0,8.0,10029.0,E091,23.0,2500.0,1.0,1A,1723 LEXINGTON AVENUE,NY,R7D,,,,C1-5,,EHC,,,,False,V1,11,0,,LEXINGTON AVE VENTURE LLC,1083,0,,,,,,,,,7,1,,0,0,16.67,65.0,0,0,,0,False,5,5,128700,128700,0,0,0,0,,,0.0,4.2,0.0,4.2,1,1016350052,,172.0,999390.0,228253.0,40.7931648,-73.9453219,6b,,108N052,10603.0,E-422,,,1,24v3,11.0,12.0,1.0,1.0,,,,,,,,,,,,1017200.0,10172004000.0,New York
MN,1815,114,111.0,178.0,3001.0,4.0,8.0,10035.0,L026,25.0,2100.0,1.0,2B,525 EAST 118 STREET,NY,R7B,,,,,,,,,,False,V1,11,0,,"TIAGO PARKING HOLDINGS, LLC",2060,0,,,,,,,,,7,1,,0,0,20.42,100.92,0,0,,0,False,5,5,187200,187200,0,0,0,0,,,0.0,3.0,0.0,3.0,1,1018150114,,178.0,1003406.0,229298.0,40.7960253,-73.9308151,6b,,108N086,10611.0,,,,1,24v3,11.0,12.0,1.0,1.0,,,,,,,,,,,,1017800.0,10178003000.0,New York
MN,1815,12,111.0,178.0,3001.0,4.0,8.0,10035.0,L026,25.0,2100.0,1.0,2B,519 EAST 118 STREET,NY,R7B,,,,,,,,,,False,V1,11,0,,"TIAGO PARKING HOLDINGS, LLC",2077,0,,,,,,,,,7,1,,0,0,20.58,100.92,0,0,,0,False,5,5,165600,165600,0,0,0,0,,,0.0,3.0,0.0,3.0,1,1018150012,,178.0,1003352.0,229327.0,40.796105,-73.9310101,6b,,108N086,10611.0,,,,1,24v3,11.0,12.0,1.0,1.0,,,,,,,,,,,,1017800.0,10178003000.0,New York
MN,1790,30,111.0,242.0,3006.0,5.0,8.0,10035.0,E035,25.0,1700.0,1.0,3B,238 EAST 126 STREET,NY,C6-3,,,,,,,,,,False,V1,11,0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2498,0,,,,,,,,,7,0,,0,0,25.0,99.92,0,0,,0,False,5,5,560250,560250,560250,0,0,0,,,0.0,7.52,6.0,10.0,1,1017900030,,242.0,1002592.0,232005.0,40.803457,-73.9337476,6b,,108N090,10610.0,,,,1,24v3,11.0,12.0,,,,,,,,,,,,t,,1024200.0,10242003006.0,New York
MN,1784,45,111.0,194.0,2001.0,4.0,8.0,10035.0,E035,25.0,1700.0,1.0,2B,2201 3RD AVENUE,NY,C4-6,,,,,,EHC,,,,False,V1,11,0,,EAST 120TH HOLDINGS LLC,9300,0,,,,,,,,,7,0,,0,0,95.0,100.0,0,0,,0,True,3,5,900900,900900,0,0,0,0,,,0.0,10.0,3.4,10.0,1,1017840045,,194.0,1001423.0,230817.0,40.8001986,-73.9379732,6b,,108N075,10610.0,E-422,1017840045.0,03/09/2020,1,24v3,11.0,12.0,,,,,,,,,,,,,,1019400.0,10194002001.0,New York
MN,1953,45,110.0,215.0,1002.0,5.0,9.0,10027.0,E037,28.0,8520.0,1.0,1A,328 ST NICHOLAS AVENUE,NY,R8,,,,,,,,,,False,V1,11,0,,319 W 126 LLC,1717,0,,,,,,,,,7,0,,0,0,17.62,98.86,0,0,,0,False,5,5,297450,297450,0,0,0,0,,,0.0,6.02,0.0,6.5,1,1019530045,,215.0,997689.0,234977.0,40.8116231,-73.9514516,6a,,107N097,10706.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1021500.0,10215001002.0,New York
MN,1725,31,110.0,208.0,3000.0,5.0,9.0,10027.0,L030,32.0,1300.0,1.0,3B,9 WEST 127 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,"BROWNE, KAREN V.",1998,0,,,,,,,,,7,0,,0,0,20.0,99.92,0,0,,0,False,5,5,202500,202500,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1017250031,,208.0,1000359.0,233720.0,40.8081685,-73.9418092,6a,,107N090,10607.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1020800.0,10208003000.0,New York
MN,1772,4,111.0,196.0,3003.0,5.0,9.0,10035.0,L014,25.0,1600.0,1.0,3B,107 EAST 123 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,107-111 EAST 123RD STREET HOUSING DEV FU ND CORP,8578,0,,,,,,,,,7,0,,0,0,85.0,100.92,0,0,,0,False,5,5,848700,848700,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1017720004,,196.0,1001092.0,232075.0,40.8036521,-73.9391655,6b,,108N082,10609.0,,1017720004.0,10/25/2021,1,24v3,11.0,11.0,,,,,,,,,,,,,,1019600.0,10196003003.0,New York
MN,1750,46,111.0,198.0,1000.0,5.0,9.0,10035.0,L014,25.0,1600.0,1.0,3A,52 EAST 126 STREET,NY,R6A,,,,,,125th,,,,False,V1,11,0,X,OH 126TH ST. HOUSING DEVELOPMENT FUND CO RP.,3997,0,,,,,,,,,7,0,,0,0,40.0,99.92,0,0,,0,False,5,5,53100,53100,53100,0,0,0,,,0.0,3.0,0.0,3.0,1,1017500046,,198.0,1000962.0,232909.0,40.8059414,-73.939633,6a,,108N080,10608.0,,,,1,24v3,11.0,11.0,,,,,,,,,,,,,,1019800.0,10198001000.0,New York
MN,1393,4,108.0,142.0,4001.0,2.0,4.0,10075.0,E022,19.0,3600.0,1.0,3A,971 5 AVENUE,NY,R10,,,,,,PI,,,,False,V1,11,0,X,REPUBLIC OF FRANCE,2000,0,,,,,,,,,7,0,,0,0,20.0,100.0,0,0,,0,False,5,5,992700,992700,992700,0,0,0,,,0.0,10.0,0.0,10.0,1,1013930004,,142.0,994299.0,222172.0,40.7764814,-73.9637171,8c,,108S009,10508.0,,,,1,24v3,8.0,13.0,,,,,,,,,,,,,,1014200.0,10142004001.0,New York
MN,1426,27,108.0,126.0,2000.0,2.0,5.0,10021.0,L016,19.0,4200.0,1.0,2A,252 EAST 72 STREET,NY,R10A,,,,C1-5,,TA,,,,False,V1,11,0,,259 EAST 72 OWNER LLC,4148,0,,,,,,,,,7,0,,0,0,40.58,102.17,0,0,,0,False,5,5,1244250,1244250,0,0,2019,0,,,0.0,10.0,0.0,10.0,1,1014260027,,126.0,995620.0,219350.0,40.7687341,-73.9589523,8c,,106E059,10510.0,,,,1,24v3,8.0,13.0,,,,,,,,,,,,,,1012602.0,10126022000.0,New York
MN,1515,33,108.0,148.02,2002.0,2.0,4.0,10028.0,L013,19.0,3600.0,1.0,4B,1530 3 AVENUE,NY,C2-8A,,,,,,,,,,False,V1,11,0,,ZDJ E 86 LLC,5000,0,,,,,,,,,7,0,,0,0,50.0,100.0,0,0,,0,False,3,5,1750500,4537800,0,0,2024,0,,,0.0,10.0,2.0,10.0,1,1015150033,,14802.0,996944.0,223137.0,40.7791266,-73.9541653,9a,,108S023,10514.0,,,,1,24v3,8.0,13.0,,,,,,,,,,,,,,1014802.0,10148022003.0,New York
MN,1948,24,110.0,257.0,2001.0,3.0,9.0,10027.0,L040,28.0,8520.0,1.0,1A,311 WEST 121 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,,JENCO 121 LLC,2523,0,,,,,,,,,7,0,,0,0,25.0,100.92,0,0,,0,False,5,5,212850,212850,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1019480024,,257.0,997058.0,233711.0,40.8081492,-73.9537335,6a,,107N083,10706.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1025700.0,10257002000.0,New York
MN,1969,7,109.0,213.03,2000.0,5.0,7.0,10027.0,E037,26.0,1100.0,1.0,2B,478 WEST 130 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,X,487 W 129TH ST PERMANENT HOUSING DEV FUN D CORP,9534,0,,,,,,,,,7,0,,0,0,95.42,99.92,0,0,,0,False,0,5,0,0,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1019690007,,21303.0,997013.0,236284.0,40.8152125,-73.9538929,6a,,1,1.0,,1019690006.0,08/20/2024,1,24v3,9.0,16.0,,,,,,,,,,,,,,1021303.0,10213032000.0,New York
MN,1786,31,111.0,194.0,3000.0,4.0,8.0,10035.0,E035,25.0,1700.0,1.0,3B,242 EAST 122 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,,PATRICK  CLARK,6694,0,,,,,,,,,7,0,,0,0,66.33,100.92,0,0,,0,False,5,5,682650,682650,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1017860031,,194.0,1002051.0,231065.0,40.800878,-73.9357043,6b,,108N083,10610.0,,,,1,24v3,11.0,12.0,,,,,,,,,,,,,,1019400.0,10194003000.0,New York
MN,1786,32,111.0,194.0,3000.0,4.0,8.0,10035.0,E035,25.0,1700.0,1.0,3B,240 EAST 122 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,,CLARKE PATRICK,1900,0,,,,,,,,,7,0,,0,0,18.83,100.92,0,0,,0,False,5,5,195300,195300,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1017860032,,194.0,1002014.0,231085.0,40.800933,-73.9358378,6b,,108N083,10610.0,,,,1,24v3,11.0,12.0,,,,,,,,,,,,,,1019400.0,10194003000.0,New York
MN,1786,123,111.0,194.0,3000.0,4.0,8.0,10035.0,E035,25.0,1700.0,1.0,2B,2365 2 AVENUE,NY,R9A,,,,C2-5,,EHC,,,,False,V1,11,0,,2ND AVE. INVESTMENTS,1078,0,,,,,,,,,7,0,,0,0,20.0,53.92,0,0,,0,False,5,5,230400,230400,0,0,0,0,,,0.0,7.52,0.0,7.5,1,1017860123,,194.0,1002099.0,230926.0,40.8004964,-73.9355312,6b,,108N083,10610.0,E-422,,,1,24v3,11.0,12.0,,,,,,,,,,,,,,1019400.0,10194003000.0,New York
MN,884,17,105.0,72.0,3002.0,2.0,2.0,10016.0,E016,13.0,5300.0,1.0,1B,120 LEXINGTON AVENUE,NY,C6-2A,,,,,,,,,,False,V1,11,0,,"120 LEXINGTON AVE CORP. C/O SKYLAND MANAGEMENT GROUP, LLC",1590,0,,,,,,,,,7,0,,0,0,20.25,78.5,0,0,,0,False,3,5,474750,474750,0,0,0,0,,,0.0,6.02,6.0,6.5,1,1008840017,,72.0,989062.0,209913.0,40.742838,-73.9826346,8d,,104 019,10307.0,,,,1,24v3,5.0,14.0,,,,,,,,,,,,,,1007200.0,10072003002.0,New York
MN,1681,24,111.0,180.0,2002.0,4.0,8.0,10029.0,E091,23.0,2100.0,1.0,1B,2123 1 AVENUE,NY,R8A,,,,C2-5,,,,,,False,V1,11,0,,SHAVSAX LLC,1875,0,,,,,,,,,7,0,,0,0,25.0,75.0,0,0,,0,False,5,5,260550,260550,0,0,0,0,,,0.0,6.02,0.0,6.5,1,1016810024,,180.0,1001194.0,227770.0,40.7918359,-73.938808,6b,,108N066,10605.0,,,,1,24v3,11.0,12.0,1.0,1.0,,,,,,,,,,,,1018000.0,10180001002.0,New York
MN,1940,1,110.0,228.0,3001.0,5.0,9.0,10030.0,L028,32.0,1000.0,1.0,3A,2510 FREDRICK DOUGLASS BL,NY,R7-2,,,,C1-4,,,,,,False,V1,11,0,C,NYC POLICE DEPARTMENT,6000,0,,,,,,,,,7,0,,0,0,60.0,100.0,0,0,,0,False,3,5,450450,450450,450450,0,0,0,,,0.0,3.44,0.0,6.5,1,1019400001,,228.0,999024.0,236513.0,40.8158369,-73.9466255,6a,,111S015,10705.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,t,,1022800.0,10228003001.0,New York
MN,1928,44,110.0,222.0,1003.0,5.0,9.0,10027.0,L040,28.0,1500.0,1.0,1A,224 WEST 123 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,,"ARIAS, MARIA E",1682,0,,,,,,,,,7,0,,0,0,16.67,100.92,0,0,,0,False,5,5,157050,157050,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1019280044,,222.0,997954.0,233633.0,40.8079338,-73.950497,6a,,107N085,10705.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1022200.0,10222001003.0,New York
MN,1749,69,111.0,198.0,1002.0,5.0,9.0,10035.0,L014,25.0,1600.0,1.0,3B,2015 5 AVENUE,NY,C4-4A,,,,,,125th,TA,,,True,V1,11,0,,"507-515-517 W. 171 ST. ASSOCIATES, LLC",5914,0,,,,,,,,,7,0,,0,0,73.92,80.0,0,0,,0,False,3,5,761850,761850,0,0,0,0,,,0.0,4.0,4.0,4.0,1,1017490069,,198.0,1000269.0,232963.0,40.8060909,-73.9421362,6a,,108N080,10608.0,,,,1,24v3,11.0,11.0,,,,,,,,,,,,,,1019800.0,10198001002.0,New York
MN,1667,34,111.0,188.0,4001.0,4.0,8.0,10035.0,L026,25.0,2100.0,1.0,2B,228 EAST 118 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,,228 EAST 118TH STREET REALTY LLC,5551,0,,,,,,,,,7,1,,0,0,55.0,100.92,0,0,,0,False,5,5,643500,643500,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1016670034,,188.0,1001434.0,230208.0,40.798527,-73.937935,6b,,108N075,10604.0,,1016670034.0,11/25/2015,1,24v3,11.0,12.0,,,,,,,,,,,,,,1018800.0,10188004001.0,New York
MN,1051,8,104.0,115.0,2002.0,2.0,3.0,10018.0,L021,10.0,4500.0,1.0,2A,429 WEST 41 STREET,NY,C6-4,,,,,,CL,,,,False,V7,11,0,X,PORT AUTHORITY OF NY AND NJ,10068,0,,,,,,,,,7,0,,0,0,400.0,25.17,0,0,,0,False,3,5,686700,686700,686700,0,2012,0,,,0.0,10.0,10.0,10.0,1,1010510008,,115.0,985611.0,215705.0,40.7587367,-73.9950873,8d,,105N041,10404.0,,,,1,24v3,4.0,15.0,,,,,,,,,,,,t,,1011500.0,10115002002.0,New York
