borough,Tax block,Tax lot,community board,census tract 2010,cb2010,schooldist,council district,postcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,BBL,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,bct2020,bctcb2020
BX,5112,2,212,442,5001,11,11,10470,E063,47,520,2,5C,739 CRANFORD AVENUE,R5,,,,,,,,,,false,V0,11,0,,WALTER & RAMAND LOAKNAUTH,2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,11640,11640,0,0,0,0,,,0,1.5,0,2,2,2051120002,,442,1026235,268478,40.9034836,-73.8481195,2a,,222 015,21709,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2044200,20442005001
BX,5126,111,212,442,3003,11,11,10466,E063,47,520,2,5C,EAST 242 STREET,R4,,,,,,,,,,false,V0,11,0,,KBJB TEMP LLC,380,0,,,,,,,,,7,0,,0,0,75.58,7.75,0,0,,0,true,5,5,120,120,0,0,0,0,,,0,1,0,2,2,2051260111,,442,1027112,268782,40.9043138,-73.844945,2a,,222 031,21709,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2044200,20442003004
BX,5126,23,212,442,3003,11,11,10466,E063,47,520,2,5C,EAST 242 STREET,R4,,,,,,,,,,false,V0,11,0,,KBJB TEMP LLC,371,0,,,,,,,,,7,0,,0,0,3,68,0,0,,0,true,5,5,60,60,0,0,0,0,,,0,1,0,2,2,2051260023,,442,1027115,268793,40.904344,-73.8449341,2a,,222 031,21709,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2044200,20442003004
BK,4481,29,305,1116,1000,19,42,11208,L107,75,6420,3,3D,FOUNTAIN AVENUE,R5,,,,,,,,,,false,V0,11,0,X,TRINITY PENTECOSTAL H,2000,0,,,,,,,,,7,0,,0,0,100,20,0,0,,0,false,3,5,11040,11040,11040,0,0,0,,,0,1.5,0,2,3,3044810029,,1116,1019681,182223,40.6667658,-73.8722834,17d,,308 067,31404,,,,1,25v2.1,5,33,,,,,,,,,,,,,,3111600,31116001000
BX,5118,20,212,442,5000,11,11,10470,E063,47,520,2,5C,771 CRANFORD AVENUE,R4A,,,,,,,,,,false,V0,11,0,,CRANFORD DEVELOPMENT GROUP CORP.,4850,0,,,,,,,,,7,0,,0,0,25,194.42,0,0,,0,true,4,5,16020,16020,0,0,0,0,,,0,1,0,2,2,2051180020,,442,1026339,268514,40.9035819,-73.847743,2a,,222 015,21709,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2044200,20442005000
BX,5056,34,212,444,1003,11,12,10466,E063,47,520,2,4E,4372 EDSON AVENUE,R4,,,,,,,,,,false,V0,11,0,,"BROWN, NADINE",874,0,,,,,,,,,7,0,,0,0,10,87.42,0,0,,0,false,8,5,1404,1404,0,0,0,0,,,0,1,0,2,2,2050560034,,444,1026667,266755,40.8987525,-73.8465676,2a,,222 034,21707,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2044400,20444001003
BX,5096,79,212,444,2000,11,11,10466,E063,47,520,2,5C,4452 WILDER AVENUE,R4A,,,,,,,,,,false,V0,11,0,,EDITH WALKER,2516,0,,,,,,,,,7,0,,0,0,25.42,99,0,0,,0,false,5,5,7140,7140,0,0,0,0,,,0,1,0,2,2,2050960079,,444,1027145,267647,40.9011984,-73.8448329,2a,,222 032,21709,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2044400,20444002000
BX,5059,4,212,444,3000,11,12,10466,E063,47,520,2,5D,2063 PITMAN AVENUE,R4,,,,,,,,,,false,V0,11,0,,"EJIOGU, GLADYS U",2325,0,,,,,,,,,7,0,,0,0,23.25,100,0,0,,0,false,5,5,5820,5820,0,0,0,0,,,0,1,0,2,2,2050590004,,444,1027663,266261,40.8973918,-73.8429681,2a,,222 033,21707,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2044400,20444003000
BX,5029,15,212,448,1002,11,12,10466,E038,47,520,2,5D,4221 HILL AVENUE,R4,,,,,,,,,,false,V0,11,0,,EVANS RILEY M,2614,0,,,,,,,,,7,0,,0,0,26.83,97.42,0,0,,0,false,5,5,7560,7560,0,0,0,0,,,0,1,0,2,2,2050290015,,448,1028043,266002,40.896679,-73.8415952,2a,,222 038,21706,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2044800,20448001002
BX,5027,69,212,448,1004,11,12,10466,E038,47,520,2,5D,4164 HILL AVENUE,R4A,,,,,,,,,,false,V0,11,0,,"SMITH, LATOYAH",2375,0,,,,,,,,,7,0,,0,0,25,95,0,0,,0,false,5,5,5940,5940,0,0,0,0,,,0,1,0,2,2,2050270069,,448,1028317,265623,40.8956374,-73.8406066,2a,,222 038,21706,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2044800,20448001004
BX,5026,5,212,448,1003,11,12,10466,E038,47,520,2,5D,BUSSING AVENUE,R4,,,,,,,,,,false,V0,11,0,,CITY OF NEW YORK,48,0,,,,,,,,,7,0,,0,0,11.17,7.75,0,0,,0,true,8,5,122,122,0,0,0,0,,,0,1,0,2,2,2050260005,,448,1028095,265763,40.8960228,-73.8414087,2a,,222 038,21706,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2044800,20448001003
BX,4964,24,212,456,2005,11,12,10466,E038,47,710,2,5E,PRATT AVENUE,R4A,,,,,,,,,,false,V0,11,0,,CATHERINE BECKFORD,2770,0,,,,,,,,,7,0,,0,0,25,112.21,0,0,,0,true,5,5,8940,8940,0,0,0,0,,,0,1,0,2,2,2049640024,,456,1030150,263551,40.8899411,-73.8339908,2b,,222 048,21704,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456002005
BX,5652,203,212,456,3012,11,13,10464,L061,47,710,2,5E,PARK DRIVE,R2,,,,,,,,,,false,V0,11,0,,"EDDY, CHRISTOPHER",1800,0,,,,,,,,,7,0,,0,0,18,100,0,0,,0,false,5,5,3000,3000,0,0,0,0,,,0,0.75,0,1,2,2056520203,,456,1036218,262935,40.8882167,-73.8120491,2d,,218 075,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003005
BX,5652,150,212,456,3010,11,13,10464,L061,47,710,2,5E,TERRACE PLACE,,,,,,,,,,,,V0,11,0,,TARA DECANDIDO,278,0,,,,,,,,,7,0,,0,0,2,139.08,0,0,,0,false,8,5,305,305,0,0,0,0,,,0,0,0,0,2,2056520150,,456,1036907,262716,40.8876116,-73.809559,2d,,218 075,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003007
BX,5654,385,212,456,3024,11,13,10475,L061,47,710,2,5E,ROPES AVENUE,R3-2,,,,,,,,,,false,V0,11,0,,"MOSES, CHERI",2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,5520,5520,0,0,0,0,,,0,0.75,0,1,2,2056540385,,456,1034697,262669,40.8874955,-73.8175521,2d,,222 078,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003015
BX,5652,198,212,456,3012,11,13,10464,L061,47,710,2,5E,PARK DRIVE,R2,,,,,,,,,,false,V0,11,0,,"BASTONE, JANINE A",10000,0,,,,,,,,,7,0,,0,0,100,100,0,0,,0,false,5,5,24480,24480,0,0,0,0,,,0,0.75,0,1,2,2056520198,,456,1036197,262874,40.8880494,-73.8121255,2d,,218 075,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003005
BX,5652,10,212,456,3005,11,13,10464,L053,47,710,2,5E,BUSINESS PLACE,R2,,,,,,,,,,false,V0,11,0,X,STATE OF NEW YORK,81753,0,,,,,,,,,7,0,,0,0,210,278,0,0,,0,true,5,5,213900,213900,213900,0,0,0,,,0,0.75,0,1,2,2056520010,,456,1038424,262095,40.8858979,-73.8040776,2d,,218 075,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003003
BX,4967,4,212,456,2004,11,12,10466,E038,47,710,2,5E,SECOR AVENUE,R4A,,,,,,,,,,false,V0,11,0,,LYSTON STEVE A,2571,0,,,,,,,,,7,0,,0,0,30,85.42,0,0,,0,false,5,5,9000,9000,0,0,0,0,,,0,1,0,2,2,2049670004,,456,1030667,264356,40.8921479,-73.8321153,2b,,222 055,21704,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456002004
BX,4967,20,212,456,2004,11,12,10466,E038,47,710,2,5E,SECOR AVENUE,R4A,,,,,,,,,,false,V0,11,0,,"TIBEN, JOSE  L",2515,0,,,,,,,,,7,0,,0,0,30,83.96,0,0,,0,false,5,5,8580,8580,0,0,0,0,,,0,1,0,2,2,2049670020,,456,1030643,264116,40.8914893,-73.8322038,2b,,222 055,21704,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456002004
BX,4964,129,212,456,2005,11,12,10466,E038,47,710,2,5E,PRATT AVENUE,R4A,,,,,,,,,,false,V0,11,0,,TIKVA GROUP LLC,5613,0,,,,,,,,,7,0,,0,0,48,112.48,0,0,,0,true,5,5,22860,22860,0,0,0,0,,,0,1,0,2,2,2049640129,,456,1030172,263660,40.8902402,-73.8339105,2b,,222 048,21704,,2049640029,09/23/2015,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456002005
BX,4964,22,212,456,2005,11,12,10466,E038,47,710,2,5E,PRATT AVENUE,R4,R4A,,,,,,,,,true,V0,11,0,,ENOS ADLAM,2672,0,,,,,,,,,7,0,,0,0,25,106.37,0,0,,0,true,5,5,8580,8580,0,0,0,0,,,0,1,0,2,2,2049640022,,456,1030140,263502,40.8898067,-73.8340273,2b,,222 048,21704,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456002005
BX,4965,47,212,456,2004,11,12,10466,E038,47,710,2,5E,SECOR AVENUE,R4A,,,,,,,,,,false,V0,11,0,,VENICE STRACHAN-SINGH AS TRUSTEE,2375,0,,,,,,,,,7,0,,0,0,25,95,0,0,,0,false,5,5,7560,7560,0,0,0,0,,,0,1,0,2,2,2049650047,,456,1030583,263567,40.8899828,-73.8324246,2b,,222 055,21704,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456002004
BX,4969,26,212,456,2003,11,12,10466,E038,47,710,2,5E,SECOR AVENUE,R4A,,,,,,,,,,false,V0,11,0,,"GRIZZLE, DAMIAN",2250,0,,,,,,,,,7,0,,0,0,25,90,0,0,,0,false,5,5,7200,7200,0,0,0,0,,,0,1,0,2,2,2049690026,,456,1030776,263958,40.8910549,-73.8317239,2b,,222 055,21704,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456002003
BX,5652,89,212,456,3029,11,13,10464,L061,47,710,2,5E,OAK LANE,R2,,,,,,,,,,false,V0,11,0,,"CROWLEY, ELIZABETH R.",1381,0,,,,,,,,,7,0,,0,0,10,138.08,0,0,,0,false,8,5,978,978,0,0,0,0,,,0,0.75,0,1,2,2056520089,,456,1037551,262498,40.8870094,-73.8072316,2d,,218 075,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003009
BX,5651,265,212,456,3004,11,13,10464,L053,47,710,2,5E,BEECH TREE LANE,R3-2,,,,,,,,,,false,V0,11,0,,PENN CENTRAL COMPANY,3300,0,,,,,,,,,7,0,,0,0,67.17,76,0,0,,0,true,5,5,6420,6420,0,0,0,0,,,0,0.75,0,1,2,2056510265,,456,1038858,262038,40.8857388,-73.8025085,2d,,218 075,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003003
BX,5651,267,212,456,3004,11,13,10464,L053,47,710,2,5E,BEECH TREE LANE,R3-2,,,,,,,,,,false,V0,11,0,,SULGER REGINA,650,0,,,,,,,,,7,0,,0,0,44,32,0,0,,0,true,5,5,1080,1080,0,0,0,0,,,0,0.75,0,1,2,2056510267,,456,1038813,262072,40.8858324,-73.8026709,2d,,218 075,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003003
BX,5652,215,212,456,3009,11,13,10464,L061,47,710,2,5E,PARK DRIVE,R2,,,,,,,,,,false,V0,11,0,,"BASTONE, JANINE A",3188,0,,,,,,,,,7,0,,0,0,27.58,115.58,0,0,,0,false,5,5,6120,6120,0,0,0,0,,,0,0.75,0,1,2,2056520215,,456,1036096,262919,40.8881735,-73.8124905,2d,,218 075,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003005
BX,5653,313,212,456,3017,11,13,10475,L061,47,710,2,5E,WEST STREET,R3-2,,,,,,,,,,false,V0,11,0,,"FERNICOLA, TRUSTEE, NICHOLAS J",1306,0,,,,,,,,,7,0,,0,0,31,60,0,0,,0,true,5,5,2682,2682,0,0,0,0,,,0,0.75,0,1,2,2056530313,,456,1034643,263452,40.8896449,-73.8177415,2d,,222 077,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003017
BX,5655,250,212,456,3025,11,13,10475,L061,47,710,2,5E,HOLLERS AVENUE,M1-1,,,,,,,,,,false,V1,11,0,,PASQUALE CAPASSO,2142,0,,,,,,,,,7,0,,0,0,78.17,41.5,0,0,,0,true,5,5,31950,31950,0,0,0,0,,,0,0,1,2.4,2,2056550250,,456,1033926,262410,40.886789,-73.8203424,2d,,222 075,21810,,,,1,25v2.1,12,24,1,1,,,,,,,,,,,,2045600,20456003010
BX,5653,323,212,456,3017,11,13,10475,L061,47,710,2,5E,FLINT AVENUE,R3-2,,,,,,,,,,false,V0,11,0,,R RAMIREZ,3600,0,,,,,,,,,7,0,,0,0,43.68,145,0,0,,0,true,5,5,7440,7440,0,0,0,0,,,0,0.75,0,1,2,2056530323,,456,1034418,263431,40.8895885,-73.8185554,2d,,222 077,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003017
BX,5653,322,212,456,3017,11,13,10475,L061,47,710,2,5E,FLINT AVENUE,R3-2,,,,,,,,,,false,V0,11,0,,GOOD PLACE HOLDING COMPANY LTD.,3813,0,,,,,,,,,7,0,,0,0,30,160,0,0,,0,true,5,5,7860,7860,0,0,0,0,,,0,0.75,0,1,2,2056530322,,456,1034440,263458,40.8896625,-73.8184756,2d,,222 077,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003017
BX,5653,314,212,456,3017,11,13,10475,L061,47,710,2,5E,FLINT AVENUE,R3-2,,,,,,,,,,false,V0,11,0,,"WALCOTT, VERONICA S",1663,0,,,,,,,,,7,1,,0,0,26,73,0,0,,0,true,5,5,3366,3366,0,0,0,0,,,0,0.75,0,1,2,2056530314,,456,1034618,263454,40.8896505,-73.8178319,2d,,222 077,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003017
BX,5653,316,212,456,3017,11,13,10475,L061,47,710,2,5E,FLINT AVENUE,R3-2,,,,,,,,,,false,V0,11,0,,MCGUIRE HARRY,2375,0,,,,,,,,,7,1,,0,0,29,102,0,0,,0,true,5,5,4860,4860,0,0,0,0,,,0,0.75,0,1,2,2056530316,,456,1034567,263457,40.889659,-73.8180163,2d,,222 077,21810,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2045600,20456003017
BX,4953,137,212,484,2000,11,12,10466,L061,47,710,2,5E,CLEMENTINE STREET,M3-1,,,,,,,,,,false,V1,11,0,,GEORGE LES,3550,0,,,,,,,,,7,0,,0,0,34.5,100,0,0,,0,true,5,5,103500,103500,0,0,0,0,,,0,0,2,0,2,2049530137,,484,1031865,262360,40.8866631,-73.8277965,2b,,222 057,21703,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2048401,20484012000
BX,4941,85,212,484,1002,11,12,10466,E038,47,710,2,5E,HARPER COURT,R4,,,,,,,,,,false,V0,11,0,X,UNAVAILABLE OWNER,19365,0,,,,,,,,,7,0,,0,0,32.91,0,0,0,,0,true,5,5,0,0,0,0,0,0,,,0,1,0,2,2,2049410085,,484,1029974,261780,40.8850812,-73.8346394,2b,,222 053,21703,,2049410085,02/13/2002,1,25v2.1,12,24,,,,,,,,,,,,,,2048401,20484011002
BX,4951,40,212,484,2003,11,12,10466,L061,47,710,2,5E,EAST 233 STREET,M1-1,,,,,,,,,,false,V1,11,0,,CANOPUS DEVELOPMENTCORP,3622,0,,,,,,,,,7,0,,0,0,26.58,127,0,0,,0,true,5,5,53550,53550,0,0,0,0,,,0,0,1,2.4,2,2049510040,,484,1031175,263143,40.8888159,-73.8302865,2b,,222 056,21703,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2048401,20484012002
BX,4922,4,212,484,4001,11,12,10466,E038,47,710,2,5E,MAROLLA PLACE,R4,,,,,,,,,,false,V0,11,0,,"MYRIE-OYEWO, JULIA J",2887,0,,,,,,,,,7,0,,0,0,25,52.58,0,0,,0,true,5,5,9300,9300,0,0,0,0,,,0,1,0,2,2,2049220004,,484,1029270,261739,40.8849723,-73.8371857,2b,,222 062,21703,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2048401,20484013001
BX,4921,190,212,484,4002,11,12,10466,E038,47,710,2,5E,PALMER AVENUE,R4,,,,,,,,,,false,V0,11,0,,"INOA, JOSE F",5000,0,,,,,,,,,7,0,,0,0,25,20,0,0,,0,false,6,5,24060,24060,0,0,0,0,,,0,1,0,2,2,2049210190,,484,1029141,261506,40.8843334,-73.8376538,2b,,222 061,21703,,2049210069,11/19/1997,1,25v2.1,12,24,,,,,,,,,,,,,,2048401,20484013002
BX,4939,41,212,484,3001,11,12,10466,E038,47,710,2,5E,AMUNDSON AVENUE,R4,,,,,,,,,,false,V0,11,0,,"GANTT, WILLIE",2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,8580,8580,0,0,0,0,,,0,1,0,2,2,2049390041,,484,1029854,262526,40.8871294,-73.8350683,2b,,222 052,21703,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2048401,20484011001
BX,4922,140,212,484,4001,11,12,10466,E038,47,710,2,5E,BOLLER AVENUE,R4,,,,,,,,,,false,V0,11,0,,UNAVAILABLE OWNER,1004,0,,,,,,,,,7,0,,0,0,10,100.44,0,0,,0,false,8,5,1584,1584,0,0,0,0,,,0,1,0,2,2,2049220140,,484,1029421,261291,40.8837419,-73.8366426,2b,,222 062,21703,,2049220039,09/24/1996,1,25v2.1,12,24,,,,,,,,,,,,,,2048401,20484013001
BX,4921,19,212,484,4002,11,12,10466,E038,47,710,2,5E,BOLLER AVENUE,R4,,,,,,,,,,false,V0,11,0,,"PALMER-PRATT HOME OWNERS ASSOCIATION, IN C.",1167,0,,,,,,,,,7,0,,0,0,11.62,100.44,0,0,,0,false,8,5,1770,1770,0,0,0,0,,,0,1,0,2,2,2049210019,,484,1029072,261845,40.8852642,-73.837901,2b,,222 061,21703,,2049210069,11/19/1997,1,25v2.1,12,24,,,,,,,,,,,,,,2048401,20484013002
BX,4952,16,212,484,2002,11,12,10466,L061,47,710,2,5E,PROVOST AVENUE,M1-1,,,,,,,,,,false,V1,11,0,,CHARLES MONACO,4102,0,,,,,,,,,7,0,,0,0,28.42,127.67,0,0,,0,true,5,5,60750,60750,0,0,0,0,,,0,0,1,2.4,2,2049520016,,484,1031611,262967,40.8883305,-73.8287108,2b,,222 057,21703,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2048401,20484012002
BX,4949,114,212,484,2010,11,12,10466,L061,47,710,2,5E,CONNER STREET,M1-1,,,,,,,,,,false,V1,11,0,,4077 BX LLC,4466,0,,,,,,,,,7,0,,0,0,49.67,53,0,0,,0,true,5,5,65700,65700,0,0,0,0,,,0,0,1,2.4,2,2049490114,,484,1031602,262194,40.8862089,-73.8287488,2b,,222 056,21703,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2048401,20484012013
BX,4951,28,212,484,2003,11,12,10466,L061,47,710,2,5E,ROMBOUTS AVENUE,M1-1,,,,,,,,,,false,V1,11,0,,CANOPUS DEVELOPMENTCORP,4980,0,,,,,,,,,7,0,,0,0,39.25,100,0,0,,0,true,5,5,82800,82800,0,0,0,0,,,0,0,1,2.4,2,2049510028,,484,1031238,263048,40.8885548,-73.8300593,2b,,222 056,21703,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2048401,20484012002
BX,4949,129,212,484,2010,11,12,10466,L061,47,710,2,5E,BOSTON ROAD,M1-1,,,,,,,,,,false,V1,11,0,,ALFRED GATTI,1570,0,,,,,,,,,7,0,,0,0,30.08,60,0,0,,0,true,3,5,24390,24390,0,0,0,0,,,0,0,1,2.4,2,2049490129,,484,1031593,262065,40.8858549,-73.8287823,2b,,222 056,21703,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2048401,20484012013
QN,8954,13,409,6,1005,27,32,11421,L142,102,2500,4,2C,ROCKAWAY BOULEVARD,R6B,,,,C2-3,,,,,,false,V1,11,0,X,OVERCOMING LOVE MINISTRIES INC,1702,0,,,,,,,,,7,0,,0,0,92.16,38.03,0,0,,0,true,5,5,53550,53550,53550,0,0,0,,,0,2,0,2,4,4089540013,,6,1022619,188767,40.6847154,-73.8616557,18a,,404 030,43903,,,,1,25v2.1,9,45,,,,,,,,,,,,,,4000600,40006001005
QN,8909,25,409,6,1000,27,32,11421,E293,102,2500,4,2C,90 AVENUE,R3-1,,,,,,,,,,false,V0,11,0,,"HASAN, MAHMUD",2220,0,,,,,,,,,7,0,,0,0,22,100.92,0,0,,0,false,5,5,5880,5880,0,0,0,0,,,0,0.75,0,1,4,4089090025,,6,1022592,190019,40.6881519,-73.8617459,18a,,404 016,43902,,,,1,25v2.1,9,45,,,,,,,,,,,,,,4000600,40006001000
QN,8961,30,409,8,2003,27,32,11421,L142,102,2500,4,2D,82 STREET,R3-1,,,,,,,,,,false,V0,11,0,,"RAHMAN, DALIA S",2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,7380,7380,0,0,0,0,,,0,0.75,0,1,4,4089610030,,8,1023304,189268,40.6860875,-73.8591829,18a,,404 031,43903,,,,1,25v2.1,9,45,,,,,,,,,,,,,,4000800,40008002003
QN,12253,1,412,288,2009,27,28,11434,L155,113,3400,4,7C,LONG STREET,R3A,,,,,,,,,,false,V0,11,0,,NEXT GENERATION BUILDING LLC,4000,0,,,,,,,,,7,0,,0,0,40,100,0,0,,0,false,3,5,11580,11580,0,0,0,0,,,0,0.75,0,1,4,4122530001,,288,1044842,186695,40.678904,-73.7815468,18c,,416 008,45207,,,,1,25v2.1,12,44,,,,,,,,,,,,,,4028802,40288022002
BX,4939,55,212,484,3001,11,12,10466,E038,47,710,2,5E,SETON AVENUE,R4,,,,,,,,,,false,V0,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,40000,0,,,,,,,,,7,0,,0,0,400,100,0,0,,0,false,5,5,159660,159660,159660,0,0,0,,,0,1,0,2,2,2049390055,,484,1029746,262533,40.8871491,-73.8354589,2b,,222 052,21703,,,,1,25v2.1,12,24,,,,,,,,,,,,t,,2048401,20484011001
QN,9202,58,409,26,1006,27,29,11418,L143,102,2600,4,3D,106 STREET,R3X,,,,,,,,,,false,V0,11,0,,"MENDOZA, ALEX",2493,0,,,,,,,,,7,0,,0,0,30,83.83,0,0,,0,false,5,5,7380,7380,0,0,0,0,,,0,0.75,0,1,4,4092020058,,26,1028242,192972,40.696231,-73.8413538,14b,,404 023,44001,,,,1,25v2.1,9,45,,,,,,,,,,,,,,4002600,40026001006
QN,9522,34,410,94,1004,27,28,11417,E308,106,3100,4,1E,ROCKAWAY BOULEVARD,M1-1,,,,,,,,,,false,V1,11,0,X,CALVARY ASSEMBLEY OF GOD,4532,0,,,,,,,,,7,0,,0,0,45,50,0,0,,0,true,5,5,60300,60300,60300,0,0,0,,,0,0,1,2.4,4,4095220034,,94,1028985,187136,40.6802088,-73.8387132,18a,,404  65,44103,,4095220035,12/04/1998,1,25v2.1,10,45,,,,,,,,,,,,,,4009400,40094001004
QN,659,171,401,63,4001,30,22,11103,L117,114,400,4,4D,37 STREET,R5B,,,,,,,,,,false,V0,11,0,,"VASILOPOULOS, MARIA",765,0,,,,,,,,,7,0,,0,0,20,38.47,0,0,,0,true,6,5,8580,8580,0,0,0,0,,,0,1.5,0,2,4,4006590171,,63,1007129,217292,40.7630631,-73.9174098,9a,,402 032,40405,,,,1,25v2.1,1,41,,,,,,,,,,,,,,4006300,40063004001
QN,839,225,401,69,3001,30,22,11102,E262,114,300,4,3C,27 STREET,R6,,,,,,,,,,false,V0,11,0,,GRG 28-03 REALTY LLC,783,0,,,,,,,,,7,0,,0,0,22,42.83,0,0,,0,true,6,5,5232,5232,0,0,0,0,,,0,2.43,0,4.8,4,4008390225,,69,1006302,220262,40.7712171,-73.9203855,9a,,402 036,40601,,,,1,25v2.1,1,41,,,,,,,,,,,,,,4006900,40069003001
QN,839,125,401,69,3001,30,22,11102,E262,114,300,4,3C,27 STREET,R6,,,,,,,,,,false,V3,11,0,,ABRAHAM FUTTERMAN,1366,0,,,,,,,,,7,0,,0,0,26.5,60.26,0,0,,0,true,6,5,9840,9840,0,0,0,0,,,0,2.43,0,4.8,4,4008390125,,69,1006322,220274,40.77125,-73.9203132,9a,,402 036,40601,,,,1,25v2.1,1,41,,,,,,,,,,,,,,4006900,40069003001
QN,865,42,401,97,3000,30,22,11105,E312,114,110,4,1C,23 AVENUE,R5B,,,,,,,,,,false,V0,11,0,X,"HADJIGEORGIS, GEORGE",1000,0,,,,,,,,,7,0,,0,0,10,100.02,0,0,,0,false,8,5,0,0,0,0,0,0,,,0,1.5,0,2,4,4008650042,,97,1007189,222320,40.7768635,-73.9171761,9a,,402 057,40601,,,,1,25v2.1,1,41,,,,,,,,,,,,,,4009700,40097003000
QN,9179,111,409,24,2004,27,29,11418,L143,102,2600,4,3E,102 STREET,R4,,,,,,,,,,false,V0,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,400,0,,,,,,,,,7,0,,0,0,20,20,0,0,,0,false,5,5,120,120,120,0,0,0,,,0,1,0,2,4,4091790111,,24,1026733,193300,40.6971386,-73.8467936,14b,,404 007,44001,,,,1,25v2.1,9,45,,,,,,,,,,,,t,,4002400,40024002004
QN,11617,144,410,100,1005,27,28,11420,E308,106,3100,4,2C,ROCKAWAY BOULEVARD,R4,,,,C2-3,,,,,,false,V1,11,0,,"DELIBERTI, ANN",75,0,,,,,,,,,7,0,,0,0,4,18.8,0,0,,0,false,8,5,1287,1287,0,0,0,0,,,0,1,0,2,4,4116170144,,100,1032389,186197,40.6776136,-73.8264472,18a,,404 075,45101,,,,1,25v2.1,10,45,,,,,,,,,,,,,,4010000,40100001005
QN,878,55,401,101,1005,30,22,11105,E312,114,110,4,1D,23 STREET,R5B,,,,,,,,,,false,V0,11,0,,"PARATORE, ANTHONY A",1000,0,,,,,,,,,7,0,,0,0,10,100,0,0,,0,false,8,5,1638,1638,0,0,0,0,,,0,1.5,0,2,4,4008780055,,101,1007237,223136,40.7791031,-73.917,9a,,402 056,40602,,,,1,25v2.1,1,41,,,,,,,,,,,,,,4010100,40101001005
